claim,image_id,claim_url,image_url,veracity,label
A photograph shows accused Russian spy Mariia Butina in an Oval Office meeting with President Trump.,dataset/fauxtography/both/snopes100accused-russian-spy-mariia-butina-photographed-oval-office.jpg,https://www.snopes.com/fact-check/accused-russian-spy-mariia-butina-photographed-oval-office/,https://www.snopes.com/tachyon/2018/07/not-maria-butina.jpg,False,False
A photograph documents a scary moment when a bear got dangerously close to an oblivious fisherman.,dataset/fauxtography/both/snopes101bear-attack-photo.jpg,https://www.snopes.com/fact-check/bear-attack-photo/,https://www.snopes.com/tachyon/2018/07/bear-photoshop.jpg,False,False
"A photograph shows Gareth Southgate wearing a waistcoat with the words ""It's Coming Home"" repeatedly written on it.",dataset/fauxtography/both/snopes102gareth-southgate-waistcoat.jpg,https://www.snopes.com/fact-check/gareth-southgate-waistcoat/,https://www.snopes.com/tachyon/2018/07/Gareth-Southgate.jpg,False,False
A photograph shows an octopus that fell from the sky in China during a storm.,dataset/fauxtography/both/snopes103octopus-fall-sky-china.jpg,https://www.snopes.com/fact-check/octopus-fall-sky-china/,https://www.snopes.com/tachyon/2018/06/octopus-fallen-from-the-sky.jpg,False,False
"A photograph shows a bag of sugar bearing a ""sugar free"" label.",dataset/fauxtography/both/snopes104sugar-free-sugar.jpg,https://www.snopes.com/fact-check/sugar-free-sugar/,https://www.snopes.com/tachyon/2018/07/sugar-free-sugar.jpg,False,False
"""Liberal"" protesters carried a banner calling for Republicans to be assassinated.",dataset/fauxtography/both/snopes105trump-protesters-assassinate-republicans.jpg,https://www.snopes.com/fact-check/trump-protesters-assassinate-republicans/,https://www.snopes.com/tachyon/2018/06/15107458_1164401370261562_5653070303901265587_n.jpg,False,False
"A child was expelled from elementary school for wearing a Donald Trump costume on ""Superhero Day.""",dataset/fauxtography/both/snopes106was-child-expelled-trump-costume.jpg,https://www.snopes.com/fact-check/was-child-expelled-trump-costume/,https://www.snopes.com/tachyon/2018/06/basil-karlo.jpg,False,False
"A photograph shows a group of ""Democrat party supporters"" protesting in the United States.",dataset/fauxtography/both/snopes107are-these-women-protesting-trump.jpg,https://www.snopes.com/fact-check/are-these-women-protesting-trump/,https://www.snopes.com/tachyon/2018/06/not-america.png,False,False
The king of the Netherlands tweeted that the International Court of Justice in the Hague is ready and waiting for Donald Trump.,dataset/fauxtography/both/snopes108did-king-tell-trump-hague.jpg,https://www.snopes.com/fact-check/did-king-tell-trump-hague/,https://www.snopes.com/tachyon/2018/06/not-king-of-the-netherlands.jpg,False,False
"First Lady Melania Trump wore a jacket with ""I DON'T REALLY CARE DO U?"" emblazoned on the back on her way to visit immigrant kids.",dataset/fauxtography/both/snopes109melania-trump-wear-jacket-visiting-children-separated-families.jpg,https://www.snopes.com/fact-check/melania-trump-wear-jacket-visiting-children-separated-families/,https://www.snopes.com/tachyon/2018/06/i-dont-really-care-do-u.jpg?w=600,True,True
A photograph shows Lake Kawaguchi near Mount Fuji in Japan.,dataset/fauxtography/both/snopes110is-this-lake-kawaguchi.jpg,https://www.snopes.com/fact-check/is-this-lake-kawaguchi/,https://www.snopes.com/tachyon/2018/06/lake-kawagauchi.jpg,False,False
A still from a 1920s Charlie Chaplin silent film resembles an online meme popularized nearly a century later.,dataset/fauxtography/both/snopes111distracted-boyfriend-meme-come-real-movie.jpg,https://www.snopes.com/fact-check/distracted-boyfriend-meme-come-real-movie/,"https://www.snopes.com/tachyon/2018/06/charlie-chaplin-collage.jpg?resize=600,636",True,True
A photograph of children in orange jumpsuits depicts detained immigrant children.,dataset/fauxtography/both/snopes112are-children-orange-jumpsuits.jpg,https://www.snopes.com/fact-check/are-children-orange-jumpsuits/,"https://www.snopes.com/tachyon/2018/06/immigrant-children-orange-jumpsuits.jpg?resize=600,600",False,False
"An official sign for Starbucks racial bias training explained that stores were closed to ""educate white people about their racism.""",dataset/fauxtography/both/snopes113sign-starbucks-racial-bias-training-single-white-people.jpg,https://www.snopes.com/fact-check/sign-starbucks-racial-bias-training-single-white-people/,https://www.snopes.com/tachyon/2018/06/not-starbucks-sign.jpg,False,False
A photograph shows Subtropical Storm Alberto approaching Pensacola Beach in Florida.,dataset/fauxtography/both/snopes114is-this-alberto-approaching-pensacola-beach.jpg,https://www.snopes.com/fact-check/is-this-alberto-approaching-pensacola-beach/,https://www.snopes.com/tachyon/2018/05/fake-photo.jpg,False,False
"An image shows an advertisement for a ""legally edible"" meat product called ""boned rolled pig.""",dataset/fauxtography/both/snopes115did-stores-sell-boned-rolled-pig.jpg,https://www.snopes.com/fact-check/did-stores-sell-boned-rolled-pig/,https://www.snopes.com/tachyon/2018/05/boned-rolled-pig-1.jpg,False,False
Palestinians were caught faking the deaths of several martyrs when one of the 'corpses' was filmed moving.,dataset/fauxtography/both/snopes116martyrs-fake-death-video.jpg,https://www.snopes.com/fact-check/martyrs-fake-death-video/,"https://www.snopes.com/tachyon/2018/05/fake-martyrs-1.jpg?resize=600,610",False,False
"Images show the aftermath of a plane crash in Havana, Cuba in May 2018.",dataset/fauxtography/both/snopes117is-this-plane-crash-havana-cuba.jpg,https://www.snopes.com/fact-check/is-this-plane-crash-havana-cuba/,https://www.snopes.com/tachyon/2018/05/plane-crash-1.jpg,False,False
"President Trump tweeted that there should be a Mother's Day for fathers, but ""the liberal media won't let that happen.""",dataset/fauxtography/both/snopes118president-donald-trump-tweet-mothers-day-fathers.jpg,https://www.snopes.com/fact-check/president-donald-trump-tweet-mothers-day-fathers/,https://www.snopes.com/tachyon/2018/05/trump-fathers-day.jpg,False,False
"Fisher-Price manufactured a ""Tiny Toker"" toyset featuring a toy bong and other marijuana paraphernalia.",dataset/fauxtography/both/snopes119did-fisher-price-release-tiny-toker.jpg,https://www.snopes.com/fact-check/did-fisher-price-release-tiny-toker/,https://www.snopes.com/tachyon/2018/05/tiny-toker-1.jpg,False,False
A photograph captures a couple kissing amidst the 1971 May Day protests.,dataset/fauxtography/both/snopes120may-day-protests-kiss.jpg,https://www.snopes.com/fact-check/may-day-protests-kiss/,"https://www.snopes.com/tachyon/2018/05/rayban.jpg?resize=600,395",False,False
A vintage Heineken advertisement showed a toddler drinking a beer and boasted about having the youngest customers in the business.,dataset/fauxtography/both/snopes121heineken-beer-ad-babies.jpg,https://www.snopes.com/fact-check/heineken-beer-ad-babies/,"https://www.snopes.com/tachyon/2018/05/heineken-ad.jpg?resize=600,749",False,False
A photograph shows President Barack Obama bowing to Iran's supreme leader Ali Khamenei.,dataset/fauxtography/both/snopes122president-obama-bow-ayatollah-khamenei.jpg,https://www.snopes.com/fact-check/president-obama-bow-ayatollah-khamenei/,https://www.snopes.com/tachyon/2018/05/not-obama-bowing.jpg,False,False
"A ""Welcome to Kansas City"" sign features an amusing, but unfortunate typo welcoming 25 million visitors ""anally,"" not ""annually.""",dataset/fauxtography/both/snopes123does-welcome-sign-kansas-city-typo.jpg,https://www.snopes.com/fact-check/does-welcome-sign-kansas-city-typo/,https://www.snopes.com/tachyon/2018/05/kansas-city.jpg,False,False
A photograph shows a purple horned winged lizard.,dataset/fauxtography/both/snopes124purple-horned-winged-lizard.jpg,https://www.snopes.com/fact-check/purple-horned-winged-lizard/,https://www.snopes.com/tachyon/2018/05/purple-horned-winged-lizard.jpg,False,False
Images show a number of mutant sharks with two heads.,dataset/fauxtography/both/snopes125two-headed-sharks-terrorizing-ocean.jpg,https://www.snopes.com/fact-check/two-headed-sharks-terrorizing-ocean/,https://www.snopes.com/tachyon/2018/05/two-headed-shark.jpg,False,False
A photograph shows a hearse being towed away in the middle of a funeral procession.,dataset/fauxtography/both/snopes126was-hearse-towed-during-funeral.jpg,https://www.snopes.com/fact-check/was-hearse-towed-during-funeral/,https://www.snopes.com/tachyon/2018/05/hearse.jpg,False,False
A photograph shows a remarkable sunset over Moscow.,dataset/fauxtography/both/snopes127is-sunset-moscow-real.jpg,https://www.snopes.com/fact-check/is-sunset-moscow-real/,https://www.snopes.com/tachyon/2018/04/apocalyptic-sunset-over-moscow.jpg,False,False
A Russian man locked his head in a cage in an attempt to stop smoking.,dataset/fauxtography/both/snopes128did-man-lock-head-cage.jpg,https://www.snopes.com/fact-check/did-man-lock-head-cage/,"https://www.snopes.com/tachyon/2018/04/russian-smoker.jpg?resize=600,757",True,True
"President Donald Trump was labeled as either the best or the worst president ever on the cover of ""Time"" magazine.",dataset/fauxtography/both/snopes129was-trump-best-worst-president-time.jpg,https://www.snopes.com/fact-check/was-trump-best-worst-president-time/,"https://www.snopes.com/tachyon/2018/04/best-and-worst-presidents.jpg?resize=768,536",False,False
A photograph shows a mysterious 7-foot creature that has been terrorizing a village in Argentina.,dataset/fauxtography/both/snopes130mysterious-creature-terrorizing-argentina.jpg,https://www.snopes.com/fact-check/mysterious-creature-terrorizing-argentina/,"https://www.snopes.com/tachyon/2018/04/dogman.jpg?resize=584,285",False,False
"A series of images ""prove"" that the White Helmets ""staged"" a chemical attack in Syria.",dataset/fauxtography/both/snopes131is-this-proof-white-helmets-staged-chemical-attack.jpg,https://www.snopes.com/fact-check/is-this-proof-white-helmets-staged-chemical-attack/,https://www.snopes.com/tachyon/2018/04/mcgonigle.jpg?w=560,False,False
A photograph shows a statue guarding the Tomb of the Unknown Soldier that was knocked over by vandals.,dataset/fauxtography/both/snopes132was-statue-unknown-soldier-vandals.jpg,https://www.snopes.com/fact-check/was-statue-unknown-soldier-vandals/,"https://www.snopes.com/tachyon/2018/04/knocked-over-statue.jpg?resize=600,723",False,False
An image shows a group of liberals in the U.S. protesting Donald Trump.,dataset/fauxtography/both/snopes133liberals-protesting-trump-photo.jpg,https://www.snopes.com/fact-check/liberals-protesting-trump-photo/,"https://www.snopes.com/tachyon/2018/04/30226441_1745278768844782_6072494758747824213_n.jpg?resize=600,725",False,False
A photograph shows two daredevils playing tennis on the wings of an airplane.,dataset/fauxtography/both/snopes134daredevils-playing-tennis-airplane.jpg,https://www.snopes.com/fact-check/daredevils-playing-tennis-airplane/,https://www.snopes.com/tachyon/2018/04/history-lovers-club.jpg?w=726,True,True
"In April 2018, Daniel Radcliffe announced that he would reprise his role as Harry Potter in a new movie called ""Harry Potter and the Cursed Child.""",dataset/fauxtography/both/snopes135harry-potter-cursed-child-movie-poster.jpg,https://www.snopes.com/fact-check/harry-potter-cursed-child-movie-poster/,https://www.snopes.com/tachyon/2018/04/harry-potter-cursed-child-movie.jpg?w=442,False,False
A trail cam in Alabama snapped a photograph of an unknown creature's horrifying feet in March 2018.,dataset/fauxtography/both/snopes136monstrous-paws-alabama.jpg,https://www.snopes.com/fact-check/monstrous-paws-alabama/,"https://www.snopes.com/tachyon/2018/04/monster-claws.jpg?resize=694,1024",False,False
"David Hogg gave a Nazi salute at the end of his ""March for Our Lives"" speech.",dataset/fauxtography/both/snopes137david-hogg-give-nazi-salute.jpg,https://www.snopes.com/fact-check/david-hogg-give-nazi-salute/,"https://www.snopes.com/tachyon/2018/03/nazi-salute.jpg?resize=768,403",False,False
"Emma González was photographed attacking a truck belonging to a ""Second Amendment supporter"" during a March for Our Lives event in March 2018.",dataset/fauxtography/both/snopes138was-emma-gonzalez-attacking-truck.jpg,https://www.snopes.com/fact-check/was-emma-gonzalez-attacking-truck/,"https://www.snopes.com/tachyon/2018/03/Emma-Gonzalez-Britney-meme.jpg?resize=600,720",False,False
A photograph shows President Donald Trump with his wife Melania Trump and his alleged mistress Stormy Daniels.,dataset/fauxtography/both/snopes139donald-trump-melania-trump-stormy-daniels.jpg,https://www.snopes.com/fact-check/donald-trump-melania-trump-stormy-daniels/,"https://www.snopes.com/tachyon/2018/03/trump-melania-and-stormy-daniels.jpg?resize=768,882",False,False
A zero value banknote was released in honor of Karl Marx's 200th birthday.,dataset/fauxtography/both/snopes140karl-marx-banknote-released-germany.jpg,https://www.snopes.com/fact-check/karl-marx-banknote-released-germany/,https://www.snopes.com/tachyon/2018/03/karl-marx-tweet.jpg?w=580,True,True
Disney announced in March 2018 that it was remaking 'Bedknobs and Broomsticks' with Kate Winslet.,dataset/fauxtography/both/snopes141did-disney-announce-bedknobs-broomsticks.jpg,https://www.snopes.com/fact-check/did-disney-announce-bedknobs-broomsticks/,https://www.snopes.com/tachyon/2018/03/fan-made-movie-poster.jpg?w=436,False,False
"An image shows the Kray twins starting their organized crime ""reign of terror"" in London by robbing a tram with the help of an elephant.",dataset/fauxtography/both/snopes142kray-twins-use-elephant-rob-london-tram.jpg,https://www.snopes.com/fact-check/kray-twins-use-elephant-rob-london-tram/,https://www.snopes.com/tachyon/2018/03/not-kray-twins.jpg?w=532,False,False
A photograph shows a jumping baby elephant.,dataset/fauxtography/both/snopes143is-this-jumping-baby-elephant.jpg,https://www.snopes.com/fact-check/is-this-jumping-baby-elephant/,https://www.snopes.com/tachyon/2018/03/elephants-jumping.jpg?w=440,False,False
"A photograph shows Carl Sagan holding a sign reading ""No Billboards in Space.""",dataset/fauxtography/both/snopes144is-this-carl-sagan-holding-a-no-billboards-in-space-sign.jpg,https://www.snopes.com/fact-check/is-this-carl-sagan-holding-a-no-billboards-in-space-sign/,"https://www.snopes.com/tachyon/2018/02/no-billboards-in-space.jpg?resize=640,439",False,False
"A photograph shows President Trump holding crib notes during a listening session with survivors of the Parkland, Florida, school shooting.",dataset/fauxtography/both/snopes145trump-crib-notes-parkland.jpg,https://www.snopes.com/fact-check/trump-crib-notes-parkland/,"https://www.snopes.com/tachyon/2018/02/trump_crib_notes_tweet.jpg?resize=865,452",True,True
Metallica lead singer James Hetfield was photographed near a brown bear he shot and killed.,dataset/fauxtography/both/snopes146is-james-hetfield-standing-near-a-bear-he-killed.jpg,https://www.snopes.com/fact-check/is-james-hetfield-standing-near-a-bear-he-killed/,"https://www.snopes.com/tachyon/2018/02/Not-James-Hetfield.jpg?resize=600,457",False,False
